id,lat,lng,categoria_pbi,dia_pbi,endereco_pbi,subprefeitura_pbi
4009-6,-23.5762209,-46.6124651,Tradicional,Quarta Feira,"Rua Guinle C/ Frederico V Martius, 250 - Vila Monumento - São Paulo , 01548-010",Ipiranga
4010-0,-23.5620324,-46.5969303,Tradicional,Quarta Feira,"Rua Madre De Deus, 604 - Mooca - São Paulo , 03119-000",Mooca
4011-8,-23.5445505,-46.6881903,Tradicional,Quarta Feira,"Rua Cayowaa, 2008 - Sumarezinho - São Paulo , 01258-011",Lapa
4012-6,-23.5982921,-46.7198765,Tradicional,Quarta Feira,"Praça Roberto Gomes Pedrosa, 520 - Itaim Bibi - São Paulo , 05653-070",Butantã
4013-4,-23.5319741,-46.6908797,Tradicional,Quarta Feira,"Rua Tavares Bastos, 901 - Vila Pompeia - São Paulo , 05012-020",Lapa
4015-0,-23.5021967,-46.6222386,Tradicional,Quarta Feira,"Rua Gabriel Pizza, 400 - Santana - São Paulo , 02036-011",Santana/Tucuruvi
4016-9,-23.5018059,-46.6385618,Tradicional,Quarta Feira,"Rua Cap Manoel Novaes, 100 - Jd São Bento - São Paulo , 02017-030",Santana/Tucuruvi
4017-7,-23.4895106,-46.6419189,Tradicional,Quarta Feira,"Rua Dr Eugenio Fortes Coelho, 100 - Chora Menino - São Paulo , 02462-060",Santana/Tucuruvi
4018-5,-23.5014541,-46.6568757,Tradicional,Quarta Feira,"Rua Galileia, 430 - Parque Peruche - São Paulo , 02530-000",Casa Verde/Cachoeirinha
4019-3,-23.5018618,-46.6845499,Tradicional,Quarta Feira,"Rua Antonio Munhos Bonilha, 235 - Vila Carolina - São Paulo , 02725-000",Casa Verde/Cachoeirinha
4020-7,-23.5731538,-46.5746552,Tradicional,Quarta Feira,"Rua Min Salgado Filho, 485 - Vila Oratorio - São Paulo , 03193-020",Mooca
4022-3,-23.5545719,-46.5726238,Tradicional,Quarta Feira,"Rua Sebastiao Barbosa, 333 - Tatuape - São Paulo , 03334-040",Mooca
4023-1,-23.5428307,-46.567915,Tradicional,Quarta Feira,"Rua Airi, 437 - Tatuape - São Paulo , 03310-010",Mooca
4024-0,-23.60763,-46.6686143,Tradicional,Quarta Feira,"Av Bentevi C Jauaperi, 104 - Indianopolis - São Paulo , 04524-030",Vila Mariana
4025-8,-23.6098974,-46.6110252,Tradicional,Quarta Feira,"Rua Lino Guedes, 109 - Moinho Velho - São Paulo , 04288-120",Ipiranga
4026-6,-23.5056498,-46.572843399999996,Tradicional,Quarta Feira,"Rua Osaka, 910 - Jd Japao - São Paulo , 02124-041",Vila Maria/Vila Guilherme
4027-4,-23.6158723,-46.5950606,Tradicional,Quarta Feira,"Rua Japaratuba, 131 - São Joao Climaco - São Paulo , 04254-000",Ipiranga
4028-2,-23.5312698,-46.7178455,Tradicional,Quarta Feira,"Rua Sales Junior, 500 - Alto Da Lapa - São Paulo , 05083-070",Lapa
4029-0,-23.5034588,-46.710986,Tradicional,Quarta Feira,"Rua Salvador Sala, 425 - Piqueri - São Paulo , 02914-030",Pirituba/Jaraguá
4030-4,-23.5731528,-46.7274005,Tradicional,Quarta Feira,"Rua Iquiririm, 496 - Vila Indiana - São Paulo , 05586-000",Butantã
4031-2,-23.5046507,-46.5850925,Tradicional,Quarta Feira,"Rua Moreira De Vasconcelos, 200 - Vila Maria - São Paulo , 02131-090",Vila Maria/Vila Guilherme
4032-0,-23.4802187,-46.5940265,Tradicional,Quarta Feira,"Rua Tanque Velho, 600 - Vila Gustavo - São Paulo , 02251-001",Santana/Tucuruvi
4033-9,-23.4757534,-46.6062852,Tradicional,Quarta Feira,"Rua Aragao, 200 - Vila Mazzei - São Paulo , 02308-000",Santana/Tucuruvi
4034-7,-23.4604128,-46.6561855,Tradicional,Quarta Feira,"Av Mariana Caligiuri Ronchetti, 237 - Vila Continental - São Paulo , 02650-000",Casa Verde/Cachoeirinha
4035-5,-23.6486321,-46.6442497,Tradicional,Quarta Feira,"Rua Grumixamas, 374 - Vila Guarani - São Paulo , 04349-000",Jabaquara
4036-3,-23.5144867,-46.7430273,Tradicional,Quarta Feira,"Rua Cachoeira Do Sul, 450 - Vila Jaguara - São Paulo , 05117-010",Lapa
4037-1,-23.5174651,-46.5403213,Tradicional,Quarta Feira,"Rua Pedro Alegretti, 512 - Penha - São Paulo , 03610-010",Penha
4038-0,-23.5216072,-46.5289391,Tradicional,Quarta Feira,"Rua Maria Carlota, 20 - Penha - São Paulo , 03647-000",Penha
4039-8,-23.5358563,-46.528556,Tradicional,Quarta Feira,"Rua Durvalina, 151 - Vila Matilde - São Paulo , 03511-050",Penha
4040-1,-23.5488256,-46.5298335,Tradicional,Quarta Feira,"Rua São Valentim, 120 - Vila Carrao - São Paulo , 03445-000",Aricanduva/Formosa /Carrão
4041-0,-23.558871,-46.5506334,Tradicional,Quarta Feira,"Rua Maragojipe, 320 - Vila Formosa - São Paulo , 03412-050",Aricanduva/Formosa /Carrão
4042-8,-23.5057838,-46.4901129,Tradicional,Quarta Feira,"Rua Boaventura R Da Silva, 200 - Ponte Raza - São Paulo , 03801-120",Ermelino Matarazzo
4043-6,-23.5048524,-46.4541596,Tradicional,Quarta Feira,"Rua Tsutomu Henni, 720 - Vila Jacui - São Paulo , 08060-350",São Miguel Paulista
4044-4,-23.5374246,-46.4094268,Tradicional,Quarta Feira,"Praça Andes, 200 - Guaianazes - São Paulo , 08440-180",Guaianases
4045-2,-23.5881461,-46.5844084,Tradicional,Quarta Feira,"Rua Pedro De Godoi, 1 - Vila Zelina - São Paulo , 03138-010",Vila Prudente
4046-0,-23.600264,-46.647946,Tradicional,Quarta Feira,"Al Agostinho Rodrigues Filho, 363 - V L Mariana - São Paulo , 04026-040",Vila Mariana
4047-9,-23.5945635,-46.5758254,Tradicional,Quarta Feira,"Rua Pitinga, 396 - Vila Bela - São Paulo , 03146-030",Vila Prudente
4048-7,-23.5295714,-46.7261584,Tradicional,Quarta Feira,"Rua Lauro Muller, 12 - Vila Hamburguesa - São Paulo , 05302-060",Lapa
4049-5,-23.4631469,-46.5811288,Tradicional,Quarta Feira,"Rua Dr Carlos Bastos Aranha, 258 - Vila Nilo - São Paulo , 02276-000",Jaçanã/Tremenbé
4050-9,-23.616324,-46.670883,Tradicional,Quarta Feira,"Rua Barao De Jaceguai, 1768 - Sto Amaro - São Paulo , 04606-004",Santo Amaro
4051-7,-23.6600527,-46.7664196,Tradicional,Quarta Feira,"Rua Paulino Vital De Moraes, 50 - Capao Redondo - São Paulo , 05855-000",Campo Limpo
4052-5,-23.6331992,-46.7025017,Tradicional,Quarta Feira,"Rua Alexandre Dumas, 1200 - Chac Sto Antonio - São Paulo , 04717-002",Santo Amaro
4053-3,-23.6320741,-46.6126512,Tradicional,Quarta Feira,"Rua Cel Fawcett C/ Evolucao, 700 - Vila Moraes - São Paulo , 04167-030",Ipiranga
4054-1,-23.6050488,-46.6085737,Tradicional,Quarta Feira,"Rua Cinco De Julho, 250 - Vila Nair - São Paulo , 04281-000",Ipiranga
4055-0,-23.6207449,-46.60547,Tradicional,Quarta Feira,"Av Cel Jose Pires De Andrade, 600 - Vila Vera - São Paulo , 04295-001",Ipiranga
4056-8,-23.4862722,-46.7050148,Tradicional,Quarta Feira,"Rua Jaguarurama, 129 - Nossa Senhora Do O - São Paulo , 02964-010",Freguesia/Brasilândia
4057-6,-23.5407675,-46.5570712,Tradicional,Quarta Feira,"Rua Diamante Preto, 250 - Aricanduva - São Paulo , 03317-040",Aricanduva/Formosa /Carrão
4058-4,-23.4552948,-46.6018691,Tradicional,Quarta Feira,"Rua Cel Esdras De Oliveira, 51 - Jd Tremembe - São Paulo , 02351-030",Jaçanã/Tremenbé
4059-2,-23.5704629,-46.5165281,Tradicional,Quarta Feira,"Rua Petrobras, 251 - Vila Antonieta - São Paulo , 03474-060",Aricanduva/Formosa /Carrão
4060-6,-23.6097507,-46.5275434,Tradicional,Quarta Feira,"Rua Pascoal Ranieri Mazili, 650 - Vila Ana Clara - São Paulo , 03257-180",Vila Prudente
4061-4,-23.4687934,-46.6743568,Tradicional,Quarta Feira,"Rua Spencer Vampre, 454 - Vila Rica - São Paulo , 02860-030",Freguesia/Brasilândia
4062-2,-23.4689652,-46.6315576,Tradicional,Quarta Feira,"Rua Ana De Barros, 100 - Sta Ines - São Paulo , 02423-020",Santana/Tucuruvi
4063-0,-23.5117948,-46.551163,Tradicional,Quarta Feira,"Rua Eng Trindade, 20 - Penha - São Paulo , 03703-130",Penha
4064-9,-23.5917042,-46.5357138,Tradicional,Quarta Feira,"Rua Pde Pedro Magnoni, 511 - Vila Ema - São Paulo , 03286-070",Vila Prudente
4065-7,-23.5386342,-46.488384,Tradicional,Quarta Feira,"Rua Benedito Leal, 334 - Artur Alvim - São Paulo , 03567-060",Penha
4066-5,-23.4943298,-46.7306451,Tradicional,Quarta Feira,"Rua Pedro Marigliani, 10 - Chac Inglesa - São Paulo , 05141-010",Pirituba/Jaraguá
4067-3,-23.484813,-46.5744462,Tradicional,Quarta Feira,"Rua Antenor Navarro, 420 - Jd Brasil - São Paulo , 02224-100",Vila Maria/Vila Guilherme
4068-1,-23.4840757,-46.4297038,Tradicional,Quarta Feira,"Rua Santa Rosa De Lima, 310 - Parque Paulistano - São Paulo , 08080-000",São Miguel Paulista
4069-0,-23.5480859,-46.6884679,Tradicional,Quarta Feira,"Rua Luminarias, 100 - Jd Das Bandeiras - São Paulo , 05439-000",Pinheiros
4070-3,-23.5366778,-46.5060667,Tradicional,Quarta Feira,"Rua Ivan Maia Vasconcelos, 183 - Jd Triana - São Paulo , 03552-130",Penha
4071-1,-23.5975654,-46.4794038,Tradicional,Quarta Feira,"Rua Domiziano Rossi, 50 - São Mateus - São Paulo , 03966-030",São Mateus
4072-0,-23.5189949,-46.4356336,Tradicional,Quarta Feira,"Av Mons Agnelo, 305 - Vila Progresso - São Paulo , 08240-670",São Miguel Paulista
4074-6,-23.5532593,-46.6972697,Tradicional,Quarta Feira,"Rua Pde Artur Somensi, 48 - Vila Beatriz - São Paulo , 05443-030",Pinheiros
4075-4,-23.4810358,-46.6942732,Tradicional,Quarta Feira,"Rua Montreal, 26 - Parque São Luis - São Paulo , 02832-050",Freguesia/Brasilândia
4076-2,-23.6919889,-46.6698741,Tradicional,Quarta Feira,"Av Batista Maciel, 313 - Jd Ubirajara - São Paulo , 04459-110",Cidade Ademar
4077-0,-23.7185642,-46.6890545,Tradicional,Quarta Feira,"Rua Jose Bonifacio Filho, 100 - Cid Dutra - São Paulo , 04813-060",Capela Do Socorro
4078-9,-23.6632866,-46.6583442,Tradicional,Quarta Feira,"Rua Visconde De Sta Isabel, 120 - Cid Ademar - São Paulo , 04385-090",Cidade Ademar
4079-7,-23.6127515,-46.6848935,Tradicional,Quarta Feira,"Rua Pensylvania, 610 - Cid Moncoes - São Paulo , 04564-002",Pinheiros
4080-0,-23.679456,-46.640462,Tradicional,Quarta Feira,"Rua Bras De Abreu, 32 - Jd Miriam - São Paulo , 04419-090",Cidade Ademar
4081-9,-23.6527633,-46.7379012,Tradicional,Quarta Feira,"Rua Arraial Dos Couros, 19 - Jd São Luiz - São Paulo , 05843-200",M'Boi Mirim
4083-5,-23.6250661,-46.6685949,Tradicional,Quarta Feira,"Rua Cristovao Pereira, 1650 - Campo Belo - São Paulo , 04620-012",Santo Amaro
4084-3,-23.6040438,-46.5382292,Tradicional,Quarta Feira,"Rua Hileia Amazonica, 420 - Jd Guairaca - São Paulo , 03245-000",Sapopemba
4085-1,-23.6685098,-46.6898717,Tradicional,Quarta Feira,"Rua Amoipira, 50 - Vila Isa - São Paulo , 04689-070",Santo Amaro
4086-0,-23.6484859,-46.7539579,Tradicional,Quarta Feira,"Rua Thereza Maia Pinto, 5 - Vila Prell - São Paulo , 05780-390",Campo Limpo
4087-8,-23.4745267,-46.7418342,Tradicional,Quarta Feira,"Rua Pde Marcigaglia, 50 - Jd Regina - São Paulo , 05174-100",Pirituba/Jaraguá
4089-4,-23.5676996,-46.759763,Tradicional,Quarta Feira,"Rua Jorge Word, 49 - Vila Dalva - São Paulo , 05386-160",Butantã
4090-8,-23.7391039,-46.7064587,Tradicional,Quarta Feira,"Praça Jose Schunch, 529 - Vila São Jose - São Paulo , 04835-080",Capela Do Socorro
4092-4,-23.6457168,-46.5907768,Tradicional,Quarta Feira,"Rua Jose Antonio Valadares, 476 - Jd Lear - São Paulo , 04185-020",Ipiranga
4093-2,-23.6147112,-46.4719234,Tradicional,Quarta Feira,"Rua Pires Caleiro, 50 - Jd Vera Cruz - São Paulo , 08330-050",São Mateus
4094-0,-23.4460835,-46.7296027,Tradicional,Quarta Feira,"Rua Antonio Sebastiao Sobrinho, 480 - Parque Pan Americano - São Paulo , 02992-110",Pirituba/Jaraguá
4095-9,-23.6913885,-46.7026476,Tradicional,Quarta Feira,"Av Danton Jobim, 1141 - Vila Friburgo - São Paulo , 04782-001",Capela Do Socorro
4096-7,-23.5973822,-46.7555817,Tradicional,Quarta Feira,"Rua Edward Carmillo, 1000 - Jd Celeste - São Paulo , 05528-001",Butantã
4097-5,-23.5984457,-46.7327214,Tradicional,Quarta Feira,"Rua Salomao Waimberg, 145 - Jd Bonfiglioli - São Paulo , 05628-030",Butantã
4098-3,-23.6273263,-46.4726092,Tradicional,Quarta Feira,"Rua Bento Do Amaral Da Silva, 15 - Parque São Rafael - São Paulo , 08320-210",São Mateus
4100-9,-23.6278014,-46.6355759,Tradicional,Quarta Feira,"Rua Major Freire, 565 - Jabaquara - São Paulo , 04304-110",Vila Mariana
4101-7,-23.4885418,-46.61251,Tradicional,Quarta Feira,"Rua Maria Do Carmo Sene, 128 - Vila Pauliceia - São Paulo , 02301-110",Santana/Tucuruvi
4103-3,-23.6518801,-46.7901451,Tradicional,Quarta Feira,"Rua Agostinho Paiva, 230 - Jd Macedonia - São Paulo , 05894-230",Campo Limpo
4105-0,-23.5188733,-46.4494674,Tradicional,Quarta Feira,"Rua Flor De Santa Cruz, 55 - Vila Verde - São Paulo , 08230-450",Itaquera
4106-8,-23.484269,-46.384863,Tradicional,Quarta Feira,"Rua Diogo Goncalves Laco, 10 - Jd Romano - São Paulo , 08191-000",São Miguel Paulista
4107-6,-23.50683,-46.3922249,Tradicional,Quarta Feira,"Av Jose Borges Do Canto, 8 - Jd Camargo Velho - São Paulo , 08142-010",Itaim Paulista
4109-2,-23.5689735,-46.5227657,Tradicional,Quarta Feira,"Av Dos Pequis, 321 - Jd Vila Formosa - São Paulo , 03470-050",Aricanduva/Formosa /Carrão
4110-6,-23.5783232,-46.5687093,Tradicional,Quarta Feira,"Rua Ernesto Giuliano, 50 - Vila São Carlos - São Paulo , 03159-090",Mooca
4111-4,-23.7528505,-46.682999,Tradicional,Quarta Feira,"Rua São Jose Do Rio Preto, 10 - Grajau - São Paulo , 04840-460",Capela Do Socorro
4113-0,-23.5462945,-46.5002476,Tradicional,Quarta Feira,"Rua Madre Luisa Dos Anjos, 25 - Vila Nhocune - São Paulo , 03560-010",Penha
4117-3,-23.5576783,-46.509684,Tradicional,Quarta Feira,"Rua Uacuma, 58 - Jd Arizi - São Paulo , 03575-000",Itaquera
4119-0,-23.5836638,-46.5596257,Tradicional,Quarta Feira,"Rua Ernesto Dos Santos, 100 - Jd Independencia - São Paulo , 03225-000",Vila Prudente
4120-3,-23.5489198,-46.43677,Tradicional,Quarta Feira,"Rua Virginia Ferni, 50 - Cohab Ii - São Paulo , 08253-000",Itaquera
4122-0,-23.597463,-46.4949187,Tradicional,Quarta Feira,"Av Engenho Novo, 10 - Jd Tiete - São Paulo , 03943-020",São Mateus
4123-8,-23.606528,-46.501543,Tradicional,Quarta Feira,"Rua Walter Rummel, 1 - Sapopemba - São Paulo , 03928-110",Sapopemba
4124-6,-23.4460211,-46.7482098,Tradicional,Quarta Feira,"Rua Vasco Balboa, 10 - Jd Ipanema - São Paulo , 05187-000",Pirituba/Jaraguá
4125-4,-23.4787821,-46.6517801,Tradicional,Quarta Feira,"Rua Ribeirao Do Salto, 100 - Lausane Paulista - São Paulo , 02473-020",Santana/Tucuruvi
4128-9,-23.4776095,-46.7269244,Tradicional,Quarta Feira,"Rua Goncalves De Barros, 50 - Jd Pirituba - São Paulo , 02943-000",Pirituba/Jaraguá
4132-7,-23.6014459,-46.4009918,Tradicional,Quarta Feira,"Av Luis Jose Costa (Leandro), 50 - Cid Tiradentes Cohab - São Paulo , 08471-200",Cidade Tiradentes
4133-5,-23.4686714,-46.6090109,Tradicional,Quarta Feira,"Praça Antonio Jose De Araujo, 60 - Palmas Do Tremembe - São Paulo , 02344-090",Santana/Tucuruvi
4134-3,-23.7587455,-46.7067687,Tradicional,Quarta Feira,"Rua Henry Lacordaire, 100 - Jd Sta Francisca - São Paulo , 04844-660",Capela Do Socorro
4135-1,-23.5641773,-46.6346077,Tradicional,Quarta Feira,"Rua Pandia Calogeras, 37 - Liberdade - São Paulo , 01525-020",Sé
4136-0,-23.51577,-46.4142782,Tradicional,Quarta Feira,"Rua Jose Greef Borba, 8 - Jd Nazare - São Paulo , 08150-130",Itaim Paulista
4138-6,-23.7340217,-46.6687363,Tradicional,Quarta Feira,"Rua Rubens De Oliveira, 1000 - Cocaia - São Paulo , 04849-210",Capela Do Socorro
4140-8,-23.6931259,-46.7825817,Tradicional,Quarta Feira,"Rua Alberto Borges Soveral, 20 - Parque Novo Sto Amaro - São Paulo , 05875-210",M'Boi Mirim
4153-0,-23.4599079,-46.6241774,Tradicional,Quarta Feira,"Praça Dona Mariquinha Sciascia, 0 - Tremembe - São Paulo , 02372-050",Jaçanã/Tremenbé
4154-8,-23.609405,-46.637122,Tradicional,Quarta Feira,"Rua Caramuru, 600 - Bosque Da Saude - São Paulo , 04138-002",Vila Mariana
4155-6,-23.6542833,-46.6379431,Tradicional,Quarta Feira,"Av Eng Armando De Arruda Pereira, 3248 - Jabaquara - São Paulo , 04325-000",Jabaquara
4156-4,-23.5694806,-46.6521627,Tradicional,Quarta Feira,"Rua Fernao Cardim, 100 - Cerqueira Cesar - São Paulo , 01403-020",Pinheiros
4158-0,-23.5656289,-46.3958944,Tradicional,Quarta Feira,"Av Utaro Kanai C/ Festa Chinesa, 546 - Jd São Paulo - São Paulo , 08465-000",Guaianases
4160-2,-23.5356115,-46.4566568,Tradicional,Quarta Feira,"Rua Diogo Jose Machado, 20 - Jd Itapemirim - São Paulo , 08220-690",Itaquera
4161-0,-23.5288437,-46.4442564,Tradicional,Quarta Feira,"Rua Candido De Godoi, 20 - Vila Brasil - São Paulo , 08210-770",Itaquera
4162-9,-23.6081295,-46.4654142,Tradicional,Quarta Feira,"Rua Phobus, 50 - Jd Sta Barbara - São Paulo , 08340-130",São Mateus
4163-7,-23.59027,-46.39857,Tradicional,Quarta Feira,"Rua Moises De Corena, 940 - Cid Tiradentes - São Paulo , 08475-170",Cidade Tiradentes
4165-3,-23.49248,-46.39056,Tradicional,Quarta Feira,"Av Itaim, 180 - Vila Itaim - São Paulo , 08110-840",Itaim Paulista
4166-1,-23.558028,-46.4759591,Tradicional,Quarta Feira,"Rua Jeronimo De Barros, 15 - Cid Lider - São Paulo , 08280-180",Itaquera
4168-8,-23.5225569,-46.4303075,Tradicional,Quarta Feira,"Rua Guabiroba De Minas, 26 - Jd Gianetti - São Paulo , 08032-560",Itaim Paulista
4172-6,-23.4837788,-46.4213747,Noturna,Quarta Feira,"Rua São Goncalo Do Rio Das Pedras, 200 - Vila Mara - São Paulo , 08081-000",São Miguel Paulista
4175-0,-23.6150371,-46.6435656,Orgânica,Quarta Feira,"Av Jose Maria Whitaker, 1681 - Planalto Paulista - São Paulo , 04057-000",Vila Mariana
4176-9,-23.5549387,-46.6355915,Tradicional,Quarta Feira,"Praça Liberdade, 5145 - Liberdade - São Paulo , 01502-001",Sé
4181-5,-23.5519675,-46.4011262,Tradicional,Quarta Feira,"Rua Inacio Moreira, 100 - Jardim Soares - São Paulo , 08460-300",Guaianases
4184-0,-23.4962026,-46.5906736,Tradicional,Quarta Feira,"Rua Dos Guarinos, 100 - Vila Elisa - São Paulo , 02219-160",Vila Maria/Vila Guilherme
4186-6,-23.5066857,-46.7473848,Tradicional,Quarta Feira,"Av Elisio Cordeiro De Siqueira, 30 - Jaridm - São Paulo , 05136-000",Pirituba/Jaraguá
4188-2,-23.7941043,-46.7346927,Tradicional,Quarta Feira,"Rua Maria Da Costa Bezerra, 30 - Parelheiros - São Paulo , 04850-050",Parelheiros
4189-0,-23.5415182,-46.4458325,Tradicional,Quarta Feira,"Rua Antonio Gandine, 100 - Itaquera - São Paulo , 08215-290",Itaquera
4194-7,-23.5075477,-46.6645013,Tradicional,Quarta Feira,"Praça Benito Nicoletti, 253 - Parque Souza Aranha - São Paulo , 02517-010",Casa Verde/Cachoeirinha
4198-0,-23.5600162,-46.5380997,Tradicional,Quarta Feira,"Rua Benedito Galvao,  - Vila Carrao - São Paulo , 03433-030",Aricanduva/Formosa /Carrão
4202-1,-23.5819938,-46.5848599,Tradicional,Quarta Feira,"Rua Ingai, 50 - Vila Prudente - São Paulo , 03132-080",Vila Prudente
4219-6,-23.6515347,-46.7073477,Tradicional,Quarta Feira,"Praça Floriano Peixoto, 100 - Santo Amaro - São Paulo , 04750-000",Santo Amaro
4244-7,-23.4935845,-46.4419626,Tradicional,Quarta Feira,"Rua Daniel Bernardo, 10 - Vila Americana - São Paulo , 08010-100",São Miguel Paulista
4264-1,-23.525882,-46.670498,Tradicional,Quarta Feira,"Rua Professor Abrahao Berezin, 410 - Barra Funda - São Paulo , 01156-060",Lapa
4306-0,-23.6297835,-46.7200732,Tradicional,Quarta Feira,"Rua Forte William, 3 - Vila Andrade - São Paulo , 05704-110",Campo Limpo
4380-0,-23.5147373,-46.5265628,Noturna,Quarta Feira,"Rua Paulo Marques, 10 - Vila Vidal - São Paulo , 03616-210",Penha
4386-9,-23.5003966,-46.7192759,Tradicional,Quarta Feira,"Tv São Gabriel Da Cachoeira, 386 - Jd Iris - São Paulo , 05144-085",Pirituba/Jaraguá
4390-7,-23.550586,-46.4806019,Tradicional,Quarta Feira,"Rua Andrea Feliciani, 10 - Artur Alvim - São Paulo , 03591-020",Penha
4400-8,-23.57352,-46.5662588,Tradicional,Quarta Feira,"Rua Adutora Do Rio Claro, 15 - Vila Regente Feijo - São Paulo , 03924-300",Sapopemba
4401-6,-23.6175699,-46.4880939,Noturna,Quarta Feira,"Rua Augustin Luberti, 100 - Fazenda Juta - São Paulo , 03977-409",Sapopemba
4402-4,-23.590164,-46.4830463,Tradicional,Quarta Feira,"Rua Quebedo E Vasconcelos, S/N - São Mateus - São Paulo , 03952-040",São Mateus
4415-6,-23.6278558,-46.7002561,Tradicional,Quarta Feira,"Rua Enxovia, 454 - Santo Amaro - São Paulo , 04711-030",Santo Amaro
4421-0,-23.4795526,-46.6281329,Noturna,Quarta Feira,"Av Eng Caetano Alvares, 6550 - Imirim - São Paulo , 02413-200",Santana/Tucuruvi
4438-5,-23.4922375,-46.4455287,Noturna,Quarta Feira,"Praça Aleixo Monteiro Mafra, 20 - São Miguel - São Paulo , 08011-010",São Miguel Paulista
4494-6,-23.5034642,-46.7153691,Tradicional,Quarta Feira,"Rua Preta, 1320 - Jd Iris - São Paulo , 05092-040",Pirituba/Jaraguá
4724-4,-23.6595158002,-46.75017975,Tradicional,Quarta Feira,"Rua Musica Aquatica, 40 - Jardim Duprat - São Paulo , 05853-360",M'Boi Mirim
4760-0,-23.5031184,-46.3659945,Tradicional,Quarta Feira,"Rua Desem Fausto Whitaker M Alvim, 7 - Itaim Paulista - São Paulo , 08130-350",Itaim Paulista
4780-5,-23.58783846,-46.68419636,Tradicional,Quarta Feira,"Rua Jusseape, 0 - Itaim Bibi - São Paulo , 04542-110",Pinheiros
4797-0,-23.521815,-46.6643253,Tradicional,Quarta Feira,"Rua Quirino Dos Santos, 362 - Barra Funda - São Paulo , 01141-020",Lapa
4851-8,-23.6054062,-46.6931296,Tradicional,Quarta Feira,"Praça Gal Gentil Falcao, 0 - Cidade Monções - São Paulo , 04571-150",Pinheiros
4904-2,-23.5437068,-46.4158717,Noturna,Quarta Feira,"Rua Centralina, 123 - Guaianases - São Paulo , 08410-100",Guaianases
4935-2,-23.653242,-46.7047146,Tradicional,Quarta Feira,"Rua Manuel Borba, 189 - Santo Amaro - São Paulo , 04743-010",Santo Amaro
5000-8,-23.631454,-46.593494,Noturna,Quinta Feira,"Rua Francisco Lema, 50 - Jardim Apura - São Paulo , 04257-000",Ipiranga
5001-6,-23.5554294,-46.6549559,Tradicional,Quinta Feira,"Rua Itarare, 295 - Bela Vista - São Paulo , 01308-030",Sé
5002-4,-23.6329183,-46.6623831,Tradicional,Quinta Feira,"Rua Tapes, 680 - Jd Aeroporto - São Paulo , 04631-011",Santo Amaro
5003-2,-23.5272251,-46.6374063,Tradicional,Quinta Feira,"Rua Antonio Coruja, 67 - Bom Retiro - São Paulo , 01126-030",Sé
5004-0,-23.5732305,-46.6213201,Tradicional,Quinta Feira,"Rua Teodoreto Souto, 957 - Cambuci - São Paulo , 01539-000",Sé
5005-9,-23.5686802,-46.6641898,Tradicional,Quinta Feira,"Rua Barao De Capanema, 100 - Jd America - São Paulo , 01411-010",Pinheiros
5006-7,-23.5262768,-46.6061797,Tradicional,Quinta Feira,"Rua Silva Teles, 1528 - Belenzinho - São Paulo , 03026-000",Mooca
5007-5,-23.5395464,-46.5888902,Tradicional,Quinta Feira,"Rua Irma Carolina, 50 - Belenzinho - São Paulo , 03058-040",Mooca
5008-3,-23.5489474,-46.5921723,Tradicional,Quinta Feira,"Rua Prof Machado Tolosa, 90 - Belenzinho - São Paulo , 03171-030",Mooca
5009-1,-23.54467,-46.6650304,Tradicional,Quinta Feira,"Praça Charles Muller, 0 - Pacaembu - São Paulo , 01234-010",Sé
5010-5,-23.5397561,-46.6729953,Tradicional,Quinta Feira,"Rua Aimbere C Caiubi, 501 - Perdizes - São Paulo , 05018-010",Lapa
5011-3,-23.59416,-46.6128238,Tradicional,Quinta Feira,"Rua Dr Mario Vicente, 1199 - Ipiranga - São Paulo , 04270-002",Ipiranga
5012-1,-23.5945937,-46.6402623,Tradicional,Quinta Feira,"Rua Cel Lisboa C/ Estado De Israel, 60 - Planalto Paulista - São Paulo , 04020-040",Vila Mariana
5013-0,-23.5922044,-46.6025216,Tradicional,Quinta Feira,"Rua Lino Coutinho, 1000 - Sacoma - São Paulo , 04207-001",Ipiranga
5014-8,-23.567094,-46.687634,Tradicional,Quinta Feira,"Rua Antonio Bicudo, 50 - Cerqueira Cezar - São Paulo , 05418-010",Pinheiros
5015-6,-23.5606016,-46.5842008,Tradicional,Quinta Feira,"Rua Florianopolis, 50 - Alto Da Mooca - São Paulo , 03185-050",Mooca
5016-4,-23.5759519,-46.588948,Tradicional,Quinta Feira,"Rua Domingos Da Fonseca, 321 - Vila Prudente - São Paulo , 03125-040",Mooca
5017-2,-23.5421925,-46.5730745,Tradicional,Quinta Feira,"Rua Visconde De Itaboray, 250 - Tatuape - São Paulo , 03308-050",Mooca
5018-0,-23.5713414,-46.5809954,Tradicional,Quinta Feira,"Rua Silva Coutinho, 50 - Vila Prudente - São Paulo , 03192-070",Mooca
5020-2,-23.6010922,-46.5899093,Tradicional,Quinta Feira,"Rua Campante, 1000 - Vila Carioca - São Paulo , 04224-010",Ipiranga
5022-9,-23.6136238,-46.6189488,Tradicional,Quinta Feira,"Praça Bras Goncalves, 100 - Jd Da Saude - São Paulo , 04148-040",Ipiranga
5023-7,-23.505937,-46.6136391,Tradicional,Quinta Feira,"Rua Guaracininga, 200 - Vila Guilherme - São Paulo , 02069-020",Vila Maria/Vila Guilherme
